nid,glocation,pub_date,year,month,weekday
47444,Cumberland Island (Ga),2015-10-28,2015,October,Wednesday
47445,Florida,2015-10-28,2015,October,Wednesday
47448,Houston (Tex),2015-10-28,2015,October,Wednesday
47449,Western States (US),2015-10-28,2015,October,Wednesday
47450,St Louis (Mo),2015-10-28,2015,October,Wednesday
47451,ARCTIC NATIONAL WILDLIFE REFUGE,2015-10-28,2015,October,Wednesday
47453,Florida,2015-10-28,2015,October,Wednesday
47491,North Korea,2015-10-28,2015,October,Wednesday
47492,Port Arthur (Tex),2015-10-28,2015,October,Wednesday
47497,Manatee County (Fla),2015-10-28,2015,October,Wednesday
47498,Florida Keys,2015-10-28,2015,October,Wednesday
47501,St Louis (Mo),2015-10-28,2015,October,Wednesday
47503,Russia,2015-10-28,2015,October,Wednesday
47504,Kenya,2015-10-28,2015,October,Wednesday
47506,Seattle (Wash),2015-10-28,2015,October,Wednesday
47512,Texas,2015-10-28,2015,October,Wednesday
47518,Teotitlan del Valle (Mexico),2015-10-28,2015,October,Wednesday
47520,Everglades (Fla),2015-10-28,2015,October,Wednesday
47521,Canada,2015-10-28,2015,October,Wednesday
47522,California,2015-10-28,2015,October,Wednesday
47526,California,2015-10-28,2015,October,Wednesday
47531,Georgia,2015-10-28,2015,October,Wednesday
47534,St Louis (Mo),2015-10-28,2015,October,Wednesday
47537,Dothan (Ala),2015-10-28,2015,October,Wednesday
47541,Louisville (Ky),2015-10-28,2015,October,Wednesday
47542,London (England),2015-10-28,2015,October,Wednesday
47544,Geneva (Switzerland),2015-10-28,2015,October,Wednesday
47547,Potomac River,2015-10-28,2015,October,Wednesday
47552,Dominican Republic,2015-10-28,2015,October,Wednesday
47553,Puerto Rico,2015-10-28,2015,October,Wednesday
47557,South Korea,2015-10-28,2015,October,Wednesday
47559,St Louis (Mo),2015-10-29,2015,October,Thursday
47562,China,2015-10-29,2015,October,Thursday
47563,Dominica,2015-10-29,2015,October,Thursday
47564,Great Barrier Reef (Australia),2015-10-29,2015,October,Thursday
47565,China,2015-10-29,2015,October,Thursday
47566,Vieques Island (Puerto Rico),2015-10-29,2015,October,Thursday
47569,Great Britain,2015-10-29,2015,October,Thursday
47573,Europe,2015-10-29,2015,October,Thursday
47574,Japan,2015-10-29,2015,October,Thursday
47576,Europe,2015-10-29,2015,October,Thursday
47587,Hollywood (Fla),2015-10-29,2015,October,Thursday
47588,Puerto Rico,2015-10-29,2015,October,Thursday
47591,Oklahoma City (Okla),2015-10-29,2015,October,Thursday
47594,Puerto Rico,2015-10-29,2015,October,Thursday
47598,China,2015-10-29,2015,October,Thursday
47606,Los Angeles (Calif),2015-10-29,2015,October,Thursday
47607,Malawi,2015-10-29,2015,October,Thursday
47609,Colorado,2015-10-29,2015,October,Thursday
47612,Spain,2015-10-29,2015,October,Thursday
47613,Manhattan (NYC),2015-10-29,2015,October,Thursday
47619,Puerto Rico,2015-10-29,2015,October,Thursday
47620,Puerto Rico,2015-10-29,2015,October,Thursday
47622,Vieques Island (Puerto Rico),2015-10-29,2015,October,Thursday
47624,San Juan (Puerto Rico),2015-10-29,2015,October,Thursday
47625,Dortmund (Germany),2015-10-29,2015,October,Thursday
47627,Uganda,2015-10-29,2015,October,Thursday
47628,London (England),2015-10-29,2015,October,Thursday
47635,Latin America,2015-10-29,2015,October,Thursday
47639,Puerto Rico,2015-10-29,2015,October,Thursday
47647,Puerto Rico,2015-10-29,2015,October,Thursday
47652,Minneapolis (Minn),2015-10-29,2015,October,Thursday
47656,USSR (Former Soviet Union),2015-10-29,2015,October,Thursday
47659,Mexico,2015-10-29,2015,October,Thursday
47662,United Arab Emirates,2015-10-29,2015,October,Thursday
47663,Puerto Rico,2015-10-29,2015,October,Thursday
47664,Puerto Rico,2015-10-29,2015,October,Thursday
47666,Dothan (Ala),2015-10-29,2015,October,Thursday
47668,Japan,2015-10-29,2015,October,Thursday
47669,Puerto Rico,2015-10-29,2015,October,Thursday
47670,Caribbean Area,2015-10-29,2015,October,Thursday
47673,Hollywood (Fla),2015-10-29,2015,October,Thursday
47676,Puerto Rico,2015-10-29,2015,October,Thursday
47711,Antioch (Tenn),2015-10-29,2015,October,Thursday
47718,ALABAMA,2015-10-29,2015,October,Thursday
47719,Puerto Rico,2015-10-29,2015,October,Thursday
47722,China,2015-10-29,2015,October,Thursday
47723,United States,2015-10-29,2015,October,Thursday
47725,Spain,2015-10-29,2015,October,Thursday
47726,Abbottabad (Pakistan),2015-10-29,2015,October,Thursday
47728,Costa Rica,2015-10-29,2015,October,Thursday
47731,Great Britain,2015-10-29,2015,October,Thursday
47733,China,2015-10-29,2015,October,Thursday
47734,China,2015-10-29,2015,October,Thursday
47736,South Korea,2015-10-29,2015,October,Thursday
47738,Las Vegas (Nev),2015-10-29,2015,October,Thursday
47739,Latin America,2015-10-29,2015,October,Thursday
47742,Canada,2015-10-29,2015,October,Thursday
47743,Yemen,2015-10-29,2015,October,Thursday
47747,Puerto Rico,2015-10-29,2015,October,Thursday
47748,Colombia,2015-10-29,2015,October,Thursday
47749,Wisconsin,2015-10-29,2015,October,Thursday
47751,United States,2015-10-29,2015,October,Thursday
47752,Manchester (England),2015-10-29,2015,October,Thursday
47753,ALABAMA,2015-10-29,2015,October,Thursday
47755,Colorado,2015-10-29,2015,October,Thursday
47760,Germany,2015-10-29,2015,October,Thursday
47764,London (England),2015-10-29,2015,October,Thursday
47769,Quebec Province (Canada),2015-10-29,2015,October,Thursday
47770,Montreal (Quebec),2015-10-29,2015,October,Thursday
47771,Puerto Rico,2015-10-29,2015,October,Thursday
47777,Canada,2015-10-29,2015,October,Thursday
47780,Puerto Rico,2015-10-29,2015,October,Thursday
47781,San Juan (Puerto Rico),2015-10-29,2015,October,Thursday
47782,ALABAMA,2015-10-29,2015,October,Thursday
47783,Europe,2015-10-29,2015,October,Thursday
47786,California,2015-10-29,2015,October,Thursday
47787,China,2015-10-29,2015,October,Thursday
47789,ALABAMA,2015-10-30,2015,October,Friday
47791,Utah,2015-10-30,2015,October,Friday
47792,ALABAMA,2015-10-30,2015,October,Friday
47794,Chicago (Ill),2015-10-30,2015,October,Friday
47798,Germany,2015-10-30,2015,October,Friday
47802,Europe,2015-10-30,2015,October,Friday
47806,Puerto Rico,2015-10-30,2015,October,Friday
47807,Europe,2015-10-30,2015,October,Friday
47811,Puerto Rico,2015-10-30,2015,October,Friday
47815,Mexico,2015-10-30,2015,October,Friday
47817,Great Britain,2015-10-30,2015,October,Friday
47818,Virgin Islands (US),2015-10-30,2015,October,Friday
47820,Brazil,2015-10-30,2015,October,Friday
47821,Germany,2015-10-30,2015,October,Friday
47825,Russia,2015-10-30,2015,October,Friday
47826,Mexico,2015-10-30,2015,October,Friday
47827,Yosemite National Park (Calif),2015-10-30,2015,October,Friday
47835,Puerto Rico,2015-10-30,2015,October,Friday
47839,Western States (US),2015-10-30,2015,October,Friday
47846,ALABAMA,2015-10-30,2015,October,Friday
47847,Australia,2015-10-30,2015,October,Friday
47848,North America,2015-10-30,2015,October,Friday
47851,Taiwan,2015-10-30,2015,October,Friday
47852,Great Britain,2015-10-30,2015,October,Friday
47854,London (England),2015-10-30,2015,October,Friday
47857,Hollywood (Calif),2015-10-30,2015,October,Friday
47858,North Korea,2015-10-30,2015,October,Friday
47861,Oxford (England),2015-10-30,2015,October,Friday
47863,Yosemite National Park (Calif),2015-10-30,2015,October,Friday
47864,Illinois,2015-10-30,2015,October,Friday
47866,South Korea,2015-10-30,2015,October,Friday
47867,"Boyle Heights (Los Angeles, Calif)",2015-10-30,2015,October,Friday
47868,ANTARCTIC REGIONS,2015-10-30,2015,October,Friday
47873,New York City,2015-10-30,2015,October,Friday
47874,"Greenwich Village (Manhattan, NY)",2015-10-30,2015,October,Friday
47888,China,2015-10-30,2015,October,Friday
47893,Solomon Islands,2015-10-30,2015,October,Friday
47899,Chicago (Ill),2015-10-30,2015,October,Friday
47900,Key West (Fla),2015-10-30,2015,October,Friday
47901,Puerto Rico,2015-10-30,2015,October,Friday
47902,San Juan (Puerto Rico),2015-10-30,2015,October,Friday
47904,Antioch (Tenn),2015-10-30,2015,October,Friday
47905,Texas,2015-10-30,2015,October,Friday
47907,Russia,2015-10-30,2015,October,Friday
47911,China,2015-10-30,2015,October,Friday
47912,San Juan (Puerto Rico),2015-10-30,2015,October,Friday
47913,Acoma Pueblo (NM),2015-10-30,2015,October,Friday
47915,San Juan (Puerto Rico),2015-10-30,2015,October,Friday
47944,Nevada,2015-10-30,2015,October,Friday
47945,China,2015-10-30,2015,October,Friday
47946,Puerto Rico,2015-10-30,2015,October,Friday
47948,Europe,2015-10-30,2015,October,Friday
47949,Puerto Rico,2015-10-30,2015,October,Friday
47951,Wisconsin,2015-10-30,2015,October,Friday
47953,South Korea,2015-10-30,2015,October,Friday
47959,Russia,2015-10-30,2015,October,Friday
47962,Las Vegas (Nev),2015-10-30,2015,October,Friday
47963,Las Vegas (Nev),2015-10-30,2015,October,Friday
47964,Ghana,2015-10-30,2015,October,Friday
47966,Gulf of Maine,2015-10-30,2015,October,Friday
47970,Japan,2015-10-30,2015,October,Friday
47972,Great Britain,2015-10-30,2015,October,Friday
47973,Las Vegas (Nev),2015-10-30,2015,October,Friday
47976,New York City,2015-10-30,2015,October,Friday
47978,Las Vegas (Nev),2015-10-30,2015,October,Friday
47980,Texas,2015-10-30,2015,October,Friday
47983,Great Britain,2015-10-30,2015,October,Friday
47984,Las Vegas (Nev),2015-10-30,2015,October,Friday
47985,Las Vegas (Nev),2015-10-30,2015,October,Friday
47987,Las Vegas (Nev),2015-10-30,2015,October,Friday
47996,Puerto Rico,2015-10-30,2015,October,Friday
47998,Georgia,2015-10-30,2015,October,Friday
48001,Las Vegas (Nev),2015-10-31,2015,October,Saturday
48010,London (England),2015-10-31,2015,October,Saturday
48015,Paris (France),2015-10-31,2015,October,Saturday
48016,Luxembourg,2015-10-31,2015,October,Saturday
48017,Puerto Rico,2015-10-31,2015,October,Saturday
48018,Las Vegas (Nev),2015-10-31,2015,October,Saturday
48021,Midwestern States (US),2015-10-31,2015,October,Saturday
48027,Virgin Islands (US),2015-10-31,2015,October,Saturday
48029,Las Vegas (Nev),2015-10-31,2015,October,Saturday
48030,Las Vegas (Nev),2015-10-31,2015,October,Saturday
48031,Las Vegas (Nev),2015-10-31,2015,October,Saturday
48033,Puerto Rico,2015-10-31,2015,October,Saturday
48034,Las Vegas (Nev),2015-10-31,2015,October,Saturday
48037,Myanmar,2015-10-31,2015,October,Saturday
48039,Luxembourg,2015-10-31,2015,October,Saturday
48044,Houston (Tex),2015-10-31,2015,October,Saturday
48051,Brazil,2015-10-31,2015,October,Saturday
48052,Las Vegas (Nev),2015-10-31,2015,October,Saturday
48054,San Juan (Puerto Rico),2015-10-31,2015,October,Saturday
48059,Puerto Rico,2015-10-31,2015,October,Saturday
48060,Puerto Rico,2015-10-31,2015,October,Saturday
48061,San Juan (Puerto Rico),2015-10-31,2015,October,Saturday
48062,Pakistan,2015-10-31,2015,October,Saturday
48063,Las Vegas (Nev),2015-10-31,2015,October,Saturday
48066,Las Vegas (Nev),2015-10-31,2015,October,Saturday
48075,United States,2015-10-31,2015,October,Saturday
48079,Gulf Coast (US),2015-10-31,2015,October,Saturday
48080,Antikythera (Greece),2015-11-01,2015,November,Sunday
48085,San Juan (Puerto Rico),2015-11-01,2015,November,Sunday
48086,Cuba,2015-11-01,2015,November,Sunday
48094,Las Vegas (Nev),2015-11-01,2015,November,Sunday
48097,Las Vegas (Nev),2015-11-01,2015,November,Sunday
48098,Las Vegas (Nev),2015-11-01,2015,November,Sunday
48099,"Financial District (Manhattan, NY)",2015-11-01,2015,November,Sunday
48100,Las Vegas (Nev),2015-11-01,2015,November,Sunday
48101,Virginia,2015-11-01,2015,November,Sunday
48117,Sydney (Australia),2015-11-01,2015,November,Sunday
48118,Indonesia,2015-11-01,2015,November,Sunday
48119,Tokyo (Japan),2015-11-01,2015,November,Sunday
48121,LORD HOWE ISLAND (AUSTRALIA),2015-11-01,2015,November,Sunday
48129,Hong Kong,2015-11-01,2015,November,Sunday
48130,Florida,2015-11-01,2015,November,Sunday
48133,Catalonia (Spain),2015-11-01,2015,November,Sunday
48135,Madagascar,2015-11-01,2015,November,Sunday
48138,New Orleans (La),2015-11-01,2015,November,Sunday
48139,Las Vegas (Nev),2015-11-01,2015,November,Sunday
48140,Austin (Tex),2015-11-01,2015,November,Sunday
48142,Germany,2015-11-01,2015,November,Sunday
48143,New Hampshire,2015-11-01,2015,November,Sunday
48144,AFRICA,2015-11-01,2015,November,Sunday
48146,Las Vegas (Nev),2015-11-01,2015,November,Sunday
48147,Puerto Rico,2015-11-01,2015,November,Sunday
48149,Sofia (Bulgaria),2015-11-01,2015,November,Sunday
48150,Gulf Coast (US),2015-11-01,2015,November,Sunday
48188,Europe,2015-11-01,2015,November,Sunday
48189,Biloxi (Miss),2015-11-01,2015,November,Sunday
48192,Silicon Valley (Calif),2015-11-01,2015,November,Sunday
48195,Las Vegas (Nev),2015-11-01,2015,November,Sunday
48196,Puerto Rico,2015-11-01,2015,November,Sunday
48207,Russia,2015-11-01,2015,November,Sunday
48208,Rajasthan (India),2015-11-01,2015,November,Sunday
48213,China,2015-11-01,2015,November,Sunday
48217,Puerto Rico,2015-11-01,2015,November,Sunday
48218,California,2015-11-02,2015,November,Monday
48219,Russia,2015-11-02,2015,November,Monday
48220,California,2015-11-02,2015,November,Monday
48221,Las Vegas (Nev),2015-11-02,2015,November,Monday
48222,Lubbock (Tex),2015-11-02,2015,November,Monday
48223,Japan,2015-11-02,2015,November,Monday
48224,AFRICA,2015-11-02,2015,November,Monday
48227,California,2015-11-02,2015,November,Monday
48234,Napa (Calif),2015-11-02,2015,November,Monday
48235,Weirton (W Va),2015-11-02,2015,November,Monday
48238,Milwaukee (Wis),2015-11-02,2015,November,Monday
48240,Puerto Rico,2015-11-02,2015,November,Monday
48242,Iowa,2015-11-02,2015,November,Monday
48243,Sonoma Valley (Calif),2015-11-02,2015,November,Monday
48246,Charlottesville (Va),2015-11-02,2015,November,Monday
48249,Yellowstone National Park,2015-11-02,2015,November,Monday
48255,Iran,2015-11-02,2015,November,Monday
48256,Napa (Calif),2015-11-02,2015,November,Monday
48258,Turkey,2015-11-02,2015,November,Monday
48260,Las Vegas (Nev),2015-11-02,2015,November,Monday
48263,London (England),2015-11-02,2015,November,Monday
48267,Japan,2015-11-02,2015,November,Monday
48271,China,2015-11-02,2015,November,Monday
48272,India,2015-11-02,2015,November,Monday
48273,Philadelphia (Pa),2015-11-02,2015,November,Monday
48276,Russia,2015-11-02,2015,November,Monday
48281,San Francisco Bay Area (Calif),2015-11-02,2015,November,Monday
48283,Seychelles Islands,2015-11-02,2015,November,Monday
48284,California,2015-11-02,2015,November,Monday
48288,El Yunque (Puerto Rico),2015-11-02,2015,November,Monday
48289,Charlottesville (Va),2015-11-02,2015,November,Monday
48290,Utah,2015-11-02,2015,November,Monday
48291,Atlantic Ocean,2015-11-02,2015,November,Monday
48293,Sonoma Valley (Calif),2015-11-02,2015,November,Monday
48297,Napa (Calif),2015-11-02,2015,November,Monday
48298,South Carolina,2015-11-02,2015,November,Monday
48299,China,2015-11-02,2015,November,Monday
48300,Japan,2015-11-02,2015,November,Monday
48301,California,2015-11-02,2015,November,Monday
48311,AFRICA,2015-11-02,2015,November,Monday
48314,Easter Island,2015-11-02,2015,November,Monday
48315,San Juan (Puerto Rico),2015-11-02,2015,November,Monday
48317,United States,2015-11-02,2015,November,Monday
48322,New York State,2015-11-02,2015,November,Monday
48326,California,2015-11-02,2015,November,Monday
48327,England,2015-11-02,2015,November,Monday
48328,Japan,2015-11-02,2015,November,Monday
48331,ALASKA,2015-11-02,2015,November,Monday
48332,Syria,2015-11-02,2015,November,Monday
48335,AFRICA,2015-11-02,2015,November,Monday
48340,Japan,2015-11-02,2015,November,Monday
48341,Maine,2015-11-02,2015,November,Monday
48344,Mendocino County (Calif),2015-11-02,2015,November,Monday
48346,China,2015-11-02,2015,November,Monday
48355,Yellowstone National Park,2015-11-02,2015,November,Monday
48360,China,2015-11-02,2015,November,Monday
48362,Santa Rosa (Calif),2015-11-02,2015,November,Monday
48364,United States,2015-11-02,2015,November,Monday
48365,Bodega Bay (Calif),2015-11-02,2015,November,Monday
48367,Indianapolis (Ind),2015-11-02,2015,November,Monday
48371,Russia,2015-11-02,2015,November,Monday
48372,California,2015-11-02,2015,November,Monday
48374,Mexico,2015-11-02,2015,November,Monday
48404,Lebanon (Conn),2015-11-02,2015,November,Monday
48407,Germany,2015-11-02,2015,November,Monday
48415,Sonoma County (Calif),2015-11-02,2015,November,Monday
48416,Greece,2015-11-02,2015,November,Monday
48417,Louisiana,2015-11-02,2015,November,Monday
48419,Charco Abajo (Puerto Rico),2015-11-02,2015,November,Monday
48420,Mexico,2015-11-02,2015,November,Monday
48421,ALASKA,2015-11-02,2015,November,Monday
48423,California,2015-11-02,2015,November,Monday
48429,United States,2015-11-02,2015,November,Monday
48430,Kirkuk (Iraq),2015-11-02,2015,November,Monday
48431,Charlottesville (Va),2015-11-02,2015,November,Monday
48435,Biloxi (Miss),2015-11-02,2015,November,Monday
48437,Houston (Tex),2015-11-02,2015,November,Monday
48444,California,2015-11-03,2015,November,Tuesday
48446,Laredo (Tex),2015-11-03,2015,November,Tuesday
48447,Hollywood (Fla),2015-11-03,2015,November,Tuesday
48451,Nigeria,2015-11-03,2015,November,Tuesday
48452,Sonoma County (Calif),2015-11-03,2015,November,Tuesday
48457,United States,2015-11-03,2015,November,Tuesday
48459,Norwich (Conn),2015-11-03,2015,November,Tuesday
48461,Hungary,2015-11-03,2015,November,Tuesday
48467,Hawaii,2015-11-03,2015,November,Tuesday
48471,Nile River,2015-11-03,2015,November,Tuesday
48472,Japan,2015-11-03,2015,November,Tuesday
48473,New Orleans (La),2015-11-03,2015,November,Tuesday
48475,Florida,2015-11-03,2015,November,Tuesday
48476,Mexico,2015-11-03,2015,November,Tuesday
48477,California,2015-11-03,2015,November,Tuesday
48479,Portland (Ore),2015-11-03,2015,November,Tuesday
48484,South Korea,2015-11-03,2015,November,Tuesday
48492,St Thomas (Virgin Islands),2015-11-03,2015,November,Tuesday
