nid,glocation,pub_date,year,month,weekday
9521,Las Vegas (Nev),2015-07-15,2015,July,Wednesday
9524,China,2015-07-15,2015,July,Wednesday
9526,Charleston (SC),2015-07-15,2015,July,Wednesday
9531,Qatar,2015-07-15,2015,July,Wednesday
9536,South Carolina,2015-07-15,2015,July,Wednesday
9537,Chicago (Ill),2015-07-15,2015,July,Wednesday
9548,Florida,2015-07-15,2015,July,Wednesday
9555,Greece,2015-07-15,2015,July,Wednesday
9558,South Carolina,2015-07-15,2015,July,Wednesday
9563,Maryland,2015-07-15,2015,July,Wednesday
9564,Cleveland (Ohio),2015-07-15,2015,July,Wednesday
9566,Laramie (Wyo),2015-07-16,2015,July,Thursday
9567,Mexico,2015-07-16,2015,July,Thursday
9568,Gardena (Calif),2015-07-16,2015,July,Thursday
9575,Puerto Rico,2015-07-16,2015,July,Thursday
9577,Kennebunkport (Me),2015-07-16,2015,July,Thursday
9581,Europe,2015-07-16,2015,July,Thursday
9583,El Reno (Okla),2015-07-16,2015,July,Thursday
9585,Morocco,2015-07-16,2015,July,Thursday
9587,Wisconsin,2015-07-16,2015,July,Thursday
9596,Waller County (Tex),2015-07-16,2015,July,Thursday
9597,Wisconsin,2015-07-16,2015,July,Thursday
9600,San Francisco (Calif),2015-07-16,2015,July,Thursday
9601,Iran,2015-07-16,2015,July,Thursday
9602,ARIZONA,2015-07-16,2015,July,Thursday
9603,United States,2015-07-16,2015,July,Thursday
9604,Brooklyn (NYC),2015-07-16,2015,July,Thursday
9606,Atlanta (Ga),2015-07-16,2015,July,Thursday
9610,"East Village (Manhattan, NY)",2015-07-16,2015,July,Thursday
9612,New Hampshire,2015-07-16,2015,July,Thursday
9615,Chattanooga (Tenn),2015-07-16,2015,July,Thursday
9622,United States,2015-07-16,2015,July,Thursday
9623,Colorado,2015-07-16,2015,July,Thursday
9626,New Hampshire,2015-07-16,2015,July,Thursday
9628,California,2015-07-16,2015,July,Thursday
9629,Washington (DC),2015-07-16,2015,July,Thursday
9630,Great Britain,2015-07-16,2015,July,Thursday
9633,Des Moines (Iowa),2015-07-16,2015,July,Thursday
9634,APPALACHIAN REGION,2015-07-16,2015,July,Thursday
9636,Dallas (Tex),2015-07-16,2015,July,Thursday
9637,ALASKA,2015-07-17,2015,July,Friday
9638,Wisconsin,2015-07-17,2015,July,Friday
9639,Los Angeles (Calif),2015-07-17,2015,July,Friday
9640,Hixson (Tenn),2015-07-17,2015,July,Friday
9641,United Arab Emirates,2015-07-17,2015,July,Friday
9642,Texas,2015-07-17,2015,July,Friday
9643,United States,2015-07-17,2015,July,Friday
9644,South Korea,2015-07-17,2015,July,Friday
9645,Isle of Man,2015-07-17,2015,July,Friday
9647,Iowa,2015-07-17,2015,July,Friday
9654,Brussels (Belgium),2015-07-17,2015,July,Friday
9655,Mexico,2015-07-17,2015,July,Friday
9657,Chattanooga (Tenn),2015-07-17,2015,July,Friday
9661,Boston (Mass),2015-07-17,2015,July,Friday
9674,Chattanooga (Tenn),2015-07-17,2015,July,Friday
9675,Chattanooga (Tenn),2015-07-17,2015,July,Friday
9678,Israel,2015-07-17,2015,July,Friday
9679,ANTARCTIC REGIONS,2015-07-17,2015,July,Friday
9680,Chattanooga (Tenn),2015-07-17,2015,July,Friday
9681,Sweden,2015-07-17,2015,July,Friday
9686,West Virginia,2015-07-17,2015,July,Friday
9687,San Bernardino County (Calif),2015-07-18,2015,July,Saturday
9690,Seattle (Wash),2015-07-18,2015,July,Saturday
9692,Japan,2015-07-18,2015,July,Saturday
9693,Maine,2015-07-18,2015,July,Saturday
9694,Harris County (Tex),2015-07-18,2015,July,Saturday
9695,Chattanooga (Tenn),2015-07-18,2015,July,Saturday
9696,San Bernardino County (Calif),2015-07-18,2015,July,Saturday
9697,Iowa,2015-07-18,2015,July,Saturday
9700,Chattanooga (Tenn),2015-07-18,2015,July,Saturday
9702,Chattanooga (Tenn),2015-07-18,2015,July,Saturday
9703,Iowa,2015-07-18,2015,July,Saturday
9705,Nebraska,2015-07-18,2015,July,Saturday
9706,Oregon,2015-07-18,2015,July,Saturday
9709,Columbia (SC),2015-07-19,2015,July,Sunday
9712,Chattanooga (Tenn),2015-07-19,2015,July,Sunday
9744,Greece,2015-07-19,2015,July,Sunday
9748,California,2015-07-19,2015,July,Sunday
9753,Memphis (Tenn),2015-07-20,2015,July,Monday
9755,Chattanooga (Tenn),2015-07-20,2015,July,Monday
9757,Washington (DC),2015-07-20,2015,July,Monday
9758,Los Angeles (Calif),2015-07-20,2015,July,Monday
9759,Greece,2015-07-20,2015,July,Monday
9761,London (England),2015-07-20,2015,July,Monday
9764,Illinois,2015-07-20,2015,July,Monday
9765,Latin America,2015-07-20,2015,July,Monday
9767,Great Britain,2015-07-20,2015,July,Monday
9770,Maryland,2015-07-20,2015,July,Monday
9780,South Carolina,2015-07-20,2015,July,Monday
9781,AMES (IOWA),2015-07-20,2015,July,Monday
9782,Greece,2015-07-20,2015,July,Monday
9783,Europe,2015-07-20,2015,July,Monday
9791,Iowa,2015-07-20,2015,July,Monday
9792,Los Angeles (Calif),2015-07-20,2015,July,Monday
9794,Europe,2015-07-20,2015,July,Monday
9796,Macedonia,2015-07-20,2015,July,Monday
9797,Cuba,2015-07-20,2015,July,Monday
9802,Utah,2015-07-20,2015,July,Monday
9804,Chattanooga (Tenn),2015-07-20,2015,July,Monday
9806,Buffalo (NY),2015-07-20,2015,July,Monday
9811,Chattanooga (Tenn),2015-07-20,2015,July,Monday
9813,Manhattan (NYC),2015-07-20,2015,July,Monday
9816,Iran,2015-07-21,2015,July,Tuesday
9818,California,2015-07-21,2015,July,Tuesday
9820,Wisconsin,2015-07-21,2015,July,Tuesday
9821,Mississippi,2015-07-21,2015,July,Tuesday
9826,Boston (Mass),2015-07-21,2015,July,Tuesday
9827,Cape Canaveral (Fla),2015-07-21,2015,July,Tuesday
9828,Waller County (Tex),2015-07-21,2015,July,Tuesday
9830,Philippines,2015-07-21,2015,July,Tuesday
9831,Ohio,2015-07-21,2015,July,Tuesday
9832,Ohio,2015-07-21,2015,July,Tuesday
9833,Japan,2015-07-21,2015,July,Tuesday
9834,Mumbai (India),2015-07-21,2015,July,Tuesday
9836,Texas,2015-07-21,2015,July,Tuesday
9847,Portland (Me),2015-07-21,2015,July,Tuesday
9848,Chattanooga (Tenn),2015-07-21,2015,July,Tuesday
9852,New York City,2015-07-21,2015,July,Tuesday
9854,Pittsburgh (Pa),2015-07-21,2015,July,Tuesday
9855,South Carolina,2015-07-21,2015,July,Tuesday
9856,Denver (Colo),2015-07-21,2015,July,Tuesday
9858,Berkeley (Calif),2015-07-21,2015,July,Tuesday
9859,New Jersey,2015-07-21,2015,July,Tuesday
9861,Iran,2015-07-21,2015,July,Tuesday
9863,Delaware,2015-07-21,2015,July,Tuesday
9864,South Carolina,2015-07-21,2015,July,Tuesday
9868,Texas,2015-07-21,2015,July,Tuesday
9869,Illinois,2015-07-21,2015,July,Tuesday
9876,Iran,2015-07-21,2015,July,Tuesday
9877,New York City,2015-07-21,2015,July,Tuesday
9879,Baltimore (Md),2015-07-21,2015,July,Tuesday
9880,Chattanooga (Tenn),2015-07-21,2015,July,Tuesday
9882,Bahama Islands,2015-07-21,2015,July,Tuesday
9884,San Francisco (Calif),2015-07-22,2015,July,Wednesday
9887,Guantanamo Bay Naval Base (Cuba),2015-07-22,2015,July,Wednesday
9891,Denver (Colo),2015-07-22,2015,July,Wednesday
9893,Ferguson (Mo),2015-07-22,2015,July,Wednesday
9903,Colorado,2015-07-22,2015,July,Wednesday
9915,Chattanooga (Tenn),2015-07-22,2015,July,Wednesday
9917,Great Britain,2015-07-22,2015,July,Wednesday
9918,Silicon Valley (Calif),2015-07-22,2015,July,Wednesday
9922,Ohio,2015-07-22,2015,July,Wednesday
9925,Charleston (SC),2015-07-22,2015,July,Wednesday
9930,Germany,2015-07-22,2015,July,Wednesday
9931,"Bryant Park (Manhattan, NY)",2015-07-22,2015,July,Wednesday
9935,New Hampshire,2015-07-22,2015,July,Wednesday
9938,South Carolina,2015-07-22,2015,July,Wednesday
9939,California,2015-07-22,2015,July,Wednesday
9946,China,2015-07-22,2015,July,Wednesday
9952,ALASKA,2015-07-22,2015,July,Wednesday
9953,Waller County (Tex),2015-07-22,2015,July,Wednesday
9954,United States,2015-07-22,2015,July,Wednesday
9956,New Hampshire,2015-07-23,2015,July,Thursday
9957,Los Angeles (Calif),2015-07-23,2015,July,Thursday
9959,Detroit (Mich),2015-07-23,2015,July,Thursday
9960,Cape Town (South Africa),2015-07-23,2015,July,Thursday
9965,Chattanooga (Tenn),2015-07-23,2015,July,Thursday
9970,"Far East, South and Southeast Asia and Pacific Areas",2015-07-23,2015,July,Thursday
9971,Switzerland,2015-07-23,2015,July,Thursday
9975,London (England),2015-07-23,2015,July,Thursday
9988,India,2015-07-23,2015,July,Thursday
9991,Munich (Germany),2015-07-23,2015,July,Thursday
9993,New York City,2015-07-23,2015,July,Thursday
9994,Iran,2015-07-23,2015,July,Thursday
9996,Laredo (Tex),2015-07-23,2015,July,Thursday
9997,Puerto Rico,2015-07-23,2015,July,Thursday
9999,APPALACHIAN REGION,2015-07-23,2015,July,Thursday
10000,Cuba,2015-07-23,2015,July,Thursday
10001,Waller County (Tex),2015-07-23,2015,July,Thursday
10003,New Jersey,2015-07-23,2015,July,Thursday
10005,Netherlands,2015-07-23,2015,July,Thursday
10006,Hamptons (NY),2015-07-23,2015,July,Thursday
10008,Puerto Rico,2015-07-23,2015,July,Thursday
10011,"Far East, South and Southeast Asia and Pacific Areas",2015-07-23,2015,July,Thursday
10013,United States,2015-07-23,2015,July,Thursday
10016,United States,2015-07-23,2015,July,Thursday
10017,Laredo (Tex),2015-07-23,2015,July,Thursday
10018,Chattanooga (Tenn),2015-07-24,2015,July,Friday
10019,Block Island (RI),2015-07-24,2015,July,Friday
10021,Miami (Fla),2015-07-24,2015,July,Friday
10024,Dugway Proving Ground (Utah),2015-07-24,2015,July,Friday
10026,Manhattan (NYC),2015-07-24,2015,July,Friday
10027,Oklahoma,2015-07-24,2015,July,Friday
10029,Lafayette (La),2015-07-24,2015,July,Friday
10030,New Jersey,2015-07-24,2015,July,Friday
10032,San Francisco (Calif),2015-07-24,2015,July,Friday
10033,Great Britain,2015-07-24,2015,July,Friday
10035,United States,2015-07-24,2015,July,Friday
10036,Ecuador,2015-07-24,2015,July,Friday
10039,Lafayette (La),2015-07-24,2015,July,Friday
10043,New Jersey,2015-07-24,2015,July,Friday
10046,Yellowstone National Park,2015-07-24,2015,July,Friday
10047,Lafayette (La),2015-07-24,2015,July,Friday
10048,New York City,2015-07-24,2015,July,Friday
10050,"Flatbush (Brooklyn, NY)",2015-07-24,2015,July,Friday
10051,California,2015-07-24,2015,July,Friday
10052,United States,2015-07-24,2015,July,Friday
10053,Texas,2015-07-24,2015,July,Friday
10055,United States,2015-07-24,2015,July,Friday
10056,Greece,2015-07-24,2015,July,Friday
10058,Cook County (Ill),2015-07-24,2015,July,Friday
10059,United States,2015-07-24,2015,July,Friday
10065,Mexico,2015-07-24,2015,July,Friday
10068,England,2015-07-24,2015,July,Friday
10073,Philadelphia (Pa),2015-07-24,2015,July,Friday
10077,Kentucky,2015-07-24,2015,July,Friday
10078,Waller County (Tex),2015-07-24,2015,July,Friday
10085,Lafayette (La),2015-07-25,2015,July,Saturday
10086,Chattanooga (Tenn),2015-07-25,2015,July,Saturday
10087,Lafayette (La),2015-07-25,2015,July,Saturday
10090,San Francisco (Calif),2015-07-25,2015,July,Saturday
10091,Central America,2015-07-25,2015,July,Saturday
10092,Waller County (Tex),2015-07-25,2015,July,Saturday
10093,Iowa,2015-07-25,2015,July,Saturday
10095,Libya,2015-07-25,2015,July,Saturday
10098,Texas,2015-07-25,2015,July,Saturday
10100,Las Vegas (Nev),2015-07-25,2015,July,Saturday
10101,Wisconsin,2015-07-25,2015,July,Saturday
10102,South Carolina,2015-07-25,2015,July,Saturday
10135,New Jersey,2015-07-26,2015,July,Sunday
10137,Uganda,2015-07-26,2015,July,Sunday
10143,Europe,2015-07-26,2015,July,Sunday
10144,Waller County (Tex),2015-07-26,2015,July,Sunday
10146,Texas,2015-07-26,2015,July,Sunday
10150,Lafayette (La),2015-07-27,2015,July,Monday
10153,New York City,2015-07-27,2015,July,Monday
10154,Puerto Rico,2015-07-27,2015,July,Monday
10155,Switzerland,2015-07-27,2015,July,Monday
10156,United States,2015-07-27,2015,July,Monday
10157,Dublin (Ireland),2015-07-27,2015,July,Monday
10161,Shenzhen (China),2015-07-27,2015,July,Monday
10165,Ethiopia,2015-07-27,2015,July,Monday
10168,Middle East,2015-07-27,2015,July,Monday
10173,Israel,2015-07-27,2015,July,Monday
10174,Greece,2015-07-27,2015,July,Monday
10177,Iran,2015-07-27,2015,July,Monday
10178,Brazil,2015-07-27,2015,July,Monday
10179,Greece,2015-07-27,2015,July,Monday
10181,Israel,2015-07-27,2015,July,Monday
10182,Hispaniola,2015-07-27,2015,July,Monday
10184,Ethiopia,2015-07-27,2015,July,Monday
10193,Vietnam,2015-07-27,2015,July,Monday
10194,Great Britain,2015-07-27,2015,July,Monday
10195,New York City,2015-07-27,2015,July,Monday
10198,California,2015-07-28,2015,July,Tuesday
10199,Texas,2015-07-28,2015,July,Tuesday
10201,Milwaukee (Wis),2015-07-28,2015,July,Tuesday
10202,Lafayette (La),2015-07-28,2015,July,Tuesday
10204,Lafayette (La),2015-07-28,2015,July,Tuesday
10213,Shanghai (China),2015-07-28,2015,July,Tuesday
10215,Switzerland,2015-07-28,2015,July,Tuesday
10221,United States,2015-07-28,2015,July,Tuesday
10222,United States,2015-07-28,2015,July,Tuesday
10225,Florida,2015-07-28,2015,July,Tuesday
10226,AFRICA,2015-07-28,2015,July,Tuesday
10227,United States,2015-07-28,2015,July,Tuesday
10228,New Hampshire,2015-07-28,2015,July,Tuesday
10234,New York City,2015-07-28,2015,July,Tuesday
10235,Jamestown (Va),2015-07-28,2015,July,Tuesday
10238,Florida,2015-07-28,2015,July,Tuesday
10240,Cleveland (Ohio),2015-07-28,2015,July,Tuesday
10243,Sarasota (Fla),2015-07-28,2015,July,Tuesday
10245,AMHERST (MASS),2015-07-28,2015,July,Tuesday
10248,Michigan,2015-07-28,2015,July,Tuesday
10250,Philadelphia (Pa),2015-07-28,2015,July,Tuesday
10253,South Carolina,2015-07-28,2015,July,Tuesday
10257,Ireland,2015-07-28,2015,July,Tuesday
10258,Hong Kong,2015-07-28,2015,July,Tuesday
10259,Russia,2015-07-28,2015,July,Tuesday
10260,United States,2015-07-28,2015,July,Tuesday
10261,Waller County (Tex),2015-07-28,2015,July,Tuesday
10265,Aurora (Colo),2015-07-29,2015,July,Wednesday
10267,Boston (Mass),2015-07-29,2015,July,Wednesday
10269,Great Britain,2015-07-29,2015,July,Wednesday
10270,Los Angeles (Calif),2015-07-29,2015,July,Wednesday
10276,Great Britain,2015-07-29,2015,July,Wednesday
10278,London (England),2015-07-29,2015,July,Wednesday
10281,Washington (DC),2015-07-29,2015,July,Wednesday
10283,Cleveland (Ohio),2015-07-29,2015,July,Wednesday
10285,New Hampshire,2015-07-29,2015,July,Wednesday
10288,Silicon Valley (Calif),2015-07-29,2015,July,Wednesday
10291,"Far East, South and Southeast Asia and Pacific Areas",2015-07-29,2015,July,Wednesday
10292,Greece,2015-07-29,2015,July,Wednesday
10297,Egypt,2015-07-29,2015,July,Wednesday
10299,United States,2015-07-29,2015,July,Wednesday
10300,Waller County (Tex),2015-07-29,2015,July,Wednesday
10301,New Hampshire,2015-07-29,2015,July,Wednesday
10303,Cincinnati (Ohio),2015-07-29,2015,July,Wednesday
10305,ALBUQUERQUE (NM),2015-07-29,2015,July,Wednesday
10306,Puerto Rico,2015-07-29,2015,July,Wednesday
10307,United States,2015-07-29,2015,July,Wednesday
10308,New York City,2015-07-29,2015,July,Wednesday
10311,United States,2015-07-29,2015,July,Wednesday
10312,Hwange National Park (Zimbabwe),2015-07-29,2015,July,Wednesday
10315,Maryland,2015-07-29,2015,July,Wednesday
10317,Santa Cruz (Calif),2015-07-29,2015,July,Wednesday
10321,Virginia,2015-07-29,2015,July,Wednesday
10332,Riverton (Wyo),2015-07-30,2015,July,Thursday
10333,Santander (Spain),2015-07-30,2015,July,Thursday
10334,Hague (Netherlands),2015-07-30,2015,July,Thursday
10335,Germany,2015-07-30,2015,July,Thursday
10336,Great Britain,2015-07-30,2015,July,Thursday
10337,Illinois,2015-07-30,2015,July,Thursday
10340,Great Britain,2015-07-30,2015,July,Thursday
10342,United States,2015-07-30,2015,July,Thursday
10343,Netherlands,2015-07-30,2015,July,Thursday
10344,Mexico,2015-07-30,2015,July,Thursday
10345,China,2015-07-30,2015,July,Thursday
10351,Tennessee,2015-07-30,2015,July,Thursday
10352,Oregon,2015-07-30,2015,July,Thursday
10355,Cincinnati (Ohio),2015-07-30,2015,July,Thursday
10362,France,2015-07-30,2015,July,Thursday
10368,Southeastern States (US),2015-07-30,2015,July,Thursday
10373,California,2015-07-30,2015,July,Thursday
10378,ABU GHRAIB (IRAQ),2015-07-30,2015,July,Thursday
10379,Maryland,2015-07-30,2015,July,Thursday
10380,Los Angeles (Calif),2015-07-30,2015,July,Thursday
10381,Europe,2015-07-30,2015,July,Thursday
10384,"Hudson Yards (Manhattan, NY)",2015-07-30,2015,July,Thursday
10389,AFGHANISTAN,2015-07-31,2015,July,Friday
10394,Colorado,2015-07-31,2015,July,Friday
10397,Baltimore (Md),2015-07-31,2015,July,Friday
10398,North Charleston (SC),2015-07-31,2015,July,Friday
10400,Waller County (Tex),2015-07-31,2015,July,Friday
10404,Paris (France),2015-07-31,2015,July,Friday
10406,Great Britain,2015-07-31,2015,July,Friday
10407,Ohio,2015-07-31,2015,July,Friday
10409,China,2015-07-31,2015,July,Friday
10410,China,2015-07-31,2015,July,Friday
10413,Iran,2015-07-31,2015,July,Friday
10419,Fort Lauderdale (Fla),2015-07-31,2015,July,Friday
10420,Florida,2015-07-31,2015,July,Friday
10422,Montana,2015-07-31,2015,July,Friday
10424,France,2015-07-31,2015,July,Friday
10425,Florida,2015-07-31,2015,July,Friday
10433,Sudan,2015-07-31,2015,July,Friday
10438,Charleston (SC),2015-07-31,2015,July,Friday
10440,Missouri,2015-07-31,2015,July,Friday
10444,Europe,2015-07-31,2015,July,Friday
10445,Washington (DC),2015-07-31,2015,July,Friday
10446,Florida,2015-07-31,2015,July,Friday
10451,Texas,2015-07-31,2015,July,Friday
10452,Charleston (SC),2015-07-31,2015,July,Friday
10453,Austin (Tex),2015-07-31,2015,July,Friday
10455,North Carolina,2015-07-31,2015,July,Friday
10458,ALABAMA,2015-08-01,2015,August,Saturday
10460,Maine,2015-08-01,2015,August,Saturday
10461,Cincinnati (Ohio),2015-08-01,2015,August,Saturday
10462,Washington (DC),2015-08-01,2015,August,Saturday
10466,Tokyo (Japan),2015-08-01,2015,August,Saturday
10467,New Orleans (La),2015-08-01,2015,August,Saturday
10468,Silicon Valley (Calif),2015-08-01,2015,August,Saturday
10471,Texas,2015-08-01,2015,August,Saturday
10473,Western States (US),2015-08-01,2015,August,Saturday
10474,San Francisco (Calif),2015-08-01,2015,August,Saturday
10483,Pacific Palisades (Calif),2015-08-02,2015,August,Sunday
10515,Southern States (US),2015-08-02,2015,August,Sunday
10517,Staten Island (NYC),2015-08-02,2015,August,Sunday
10520,Puerto Rico,2015-08-02,2015,August,Sunday
10523,Memphis (Tenn),2015-08-02,2015,August,Sunday
10533,New York State,2015-08-03,2015,August,Monday
10534,Baltimore (Md),2015-08-03,2015,August,Monday
10537,Pocomoke City (Md),2015-08-03,2015,August,Monday
10539,Greece,2015-08-03,2015,August,Monday
10542,Brazil,2015-08-03,2015,August,Monday
10544,China,2015-08-03,2015,August,Monday
10545,London (England),2015-08-03,2015,August,Monday
10546,"Far East, South and Southeast Asia and Pacific Areas",2015-08-03,2015,August,Monday
10547,Iowa,2015-08-03,2015,August,Monday
10548,St Lawrence Island (Alaska),2015-08-03,2015,August,Monday
10549,Greece,2015-08-03,2015,August,Monday
10551,China,2015-08-03,2015,August,Monday
10558,New York State,2015-08-03,2015,August,Monday
10559,California,2015-08-03,2015,August,Monday
10573,APPALACHIAN REGION,2015-08-03,2015,August,Monday
10575,Great Britain,2015-08-03,2015,August,Monday
10576,Silicon Valley (Calif),2015-08-03,2015,August,Monday
10577,Georgia,2015-08-03,2015,August,Monday
10578,Uganda,2015-08-03,2015,August,Monday
10580,New Jersey,2015-08-03,2015,August,Monday
10583,California,2015-08-03,2015,August,Monday
10584,Great Britain,2015-08-03,2015,August,Monday
10586,Puerto Rico,2015-08-03,2015,August,Monday
10592,Puerto Rico,2015-08-03,2015,August,Monday
10599,Pennsylvania,2015-08-03,2015,August,Monday
10600,Canada,2015-08-03,2015,August,Monday
10601,New Zealand,2015-08-03,2015,August,Monday
10602,Charlotte (NC),2015-08-03,2015,August,Monday
10604,Memphis (Tenn),2015-08-04,2015,August,Tuesday
10605,Kentucky,2015-08-04,2015,August,Tuesday
10607,Texas,2015-08-04,2015,August,Tuesday
10608,Bermuda,2015-08-04,2015,August,Tuesday
10613,United States,2015-08-04,2015,August,Tuesday
10619,France,2015-08-04,2015,August,Tuesday
10620,China,2015-08-04,2015,August,Tuesday
10621,China,2015-08-04,2015,August,Tuesday
10624,Chattanooga (Tenn),2015-08-04,2015,August,Tuesday
10627,San Bernardino County (Calif),2015-08-04,2015,August,Tuesday
